adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,vault,14584.61210710320553818096654,1:0x8cc94ccd0f3841a468184aCA3Cc478D2148E1757,0,14584.61210710320553818096654,25,14584.61210710320553818096654,0,14584.61210710320553818096654,111,,86,0x8cc94ccd0f3841a468184aCA3Cc478D2148E1757
0,1,vault,56490.38211881918481904806312,1:0xA74d4B67b3368E83797a35382AFB776bAAE4F5C8,0,56490.38211881918481904806312,31,56490.38211881918481904806312,0,56490.38211881918481904806312,356,,325,0xA74d4B67b3368E83797a35382AFB776bAAE4F5C8
0,1,vault,5591.606672579174130826069269,1:0x873fB544277FD7b977B196a826459a69E27eA4ea,0,5591.606672579174130826069269,43,5591.606672579174130826069269,0,5591.606672579174130826069269,43,,0,0x873fB544277FD7b977B196a826459a69E27eA4ea
0,1,vault,0,1:0x8b9C0c24307344B6D7941ab654b2Aeee25347473,0,0,0,0,0,0,3,,3,0x8b9C0c24307344B6D7941ab654b2Aeee25347473
0,1,vault,4427.658001195039191608650270,1:0x801Ab06154Bf539dea4385a39f5fa8534fB53073,0,4427.658001195039191608650270,5,4427.658001195039191608650270,0,4427.658001195039191608650270,12,,7,0x801Ab06154Bf539dea4385a39f5fa8534fB53073
0,1,vault,177986.4130042497501405084216,1:0x790a60024bC3aea28385b60480f15a0771f26D09,0,177986.4130042497501405084216,139,177986.4130042497501405084216,0,177986.4130042497501405084216,148,,9,0x790a60024bC3aea28385b60480f15a0771f26D09
0,1,vault,194.4305449812642631088209814,1:0x9A39f31DD5EDF5919A5C0c2433cE053fAD2E0336,0,194.4305449812642631088209814,1,194.4305449812642631088209814,0,194.4305449812642631088209814,2,,1,0x9A39f31DD5EDF5919A5C0c2433cE053fAD2E0336
0,1,vault,17598.31491002749556944481771,1:0xA9412Ffd7E0866755ae0dda3318470A61F62abe8,0,17598.31491002749556944481771,13,17598.31491002749556944481771,0,17598.31491002749556944481771,13,,0,0xA9412Ffd7E0866755ae0dda3318470A61F62abe8
0,1,vault,488826.0183680919054507292472,1:0x8078198Fc424986ae89Ce4a910Fc109587b6aBF3,0,488826.0183680919054507292472,125,488826.0183680919054507292472,0,488826.0183680919054507292472,125,,0,0x8078198Fc424986ae89Ce4a910Fc109587b6aBF3
0,1,vault,0,1:0x8cdf57760Be305F32e03B3d231e5A81e550C6295,0,0,3,0,0,0,3,,0,0x8cdf57760Be305F32e03B3d231e5A81e550C6295
0,1,vault,46550.05201838211723747733448,1:0x82c83ddA32DB09F63F9A59A129278f3fdC3EeE67,0,46550.05201838211723747733448,67,46550.05201838211723747733448,0,46550.05201838211723747733448,68,,1,0x82c83ddA32DB09F63F9A59A129278f3fdC3EeE67
0,1,vault,270396.0220029091896286136204,1:0x75A291F0232ADD37d72Dd1Dcff55B715755ECDEe,0,270396.0220029091896286136204,162,270396.0220029091896286136204,0,270396.0220029091896286136204,162,,0,0x75A291F0232ADD37d72Dd1Dcff55B715755ECDEe
0,1,vault,169344.0355466275599677470871,1:0x7788A5492bc948e1d8c2caa53b2e0a60ed5403b0,0,169344.0355466275599677470871,184,169344.0355466275599677470871,0,169344.0355466275599677470871,217,,33,0x7788A5492bc948e1d8c2caa53b2e0a60ed5403b0
0,1,vault,1088.628112196028934686253249,1:0x7e113c504263354ba99290dadAd00D1e1F2b6476,0,1088.628112196028934686253249,9,1088.628112196028934686253249,0,1088.628112196028934686253249,15,,6,0x7e113c504263354ba99290dadAd00D1e1F2b6476
0,1,vault,26849.86393787196321871857449,1:0x9F8B5c0fc18B79DdFc05b21c43da7E324Cf3B8Eb,0,26849.86393787196321871857449,25,26849.86393787196321871857449,0,26849.86393787196321871857449,25,,0,0x9F8B5c0fc18B79DdFc05b21c43da7E324Cf3B8Eb
0,1,vault,0,1:0x9E0E0AF468FbD041Cab7883c5eEf16D1A99a47C3,0,0,3,0,0,0,3,,0,0x9E0E0AF468FbD041Cab7883c5eEf16D1A99a47C3
0,1,vault,6737.799177135681144678224974,1:0x72FaEA467BD88db6720A861e56A3a72B4Aa579DF,0,6737.799177135681144678224974,24,6737.799177135681144678224974,0,6737.799177135681144678224974,25,,1,0x72FaEA467BD88db6720A861e56A3a72B4Aa579DF
0,1,vault,0,1:0x98fA691998a9e6f410702dEA8BC08a9d500AaAFe,0,0,6,0,0,0,6,,0,0x98fA691998a9e6f410702dEA8BC08a9d500AaAFe
0,1,vault,0,1:0x91aE8fEaBe09182Fe5F91Fc273040b7D8F7aeFE7,0,0,28,0,0,0,30,,2,0x91aE8fEaBe09182Fe5F91Fc273040b7D8F7aeFE7
0,1,vault,3893.982319915011768927621716,1:0xAE6eD98B1Bd9aAdd3185160324e0e011159B61D3,0,3893.982319915011768927621716,31,3893.982319915011768927621716,0,3893.982319915011768927621716,41,,10,0xAE6eD98B1Bd9aAdd3185160324e0e011159B61D3
0,1,vault,118714.2491543212373606711788,1:0x7cA00559B978CFde81297849be6151d3ccB408A9,0,118714.2491543212373606711788,196,118714.2491543212373606711788,0,118714.2491543212373606711788,198,,2,0x7cA00559B978CFde81297849be6151d3ccB408A9
0,1,vault,1881.099208525746169437454153,1:0x8072B1d66389a1AA039e21Aac35A92464005baF5,0,1881.099208525746169437454153,39,1881.099208525746169437454153,0,1881.099208525746169437454153,39,,0,0x8072B1d66389a1AA039e21Aac35A92464005baF5
0,1,vault,20687.27477333171132699666737,1:0x77e829FFF18C14AD9bb88963acB0010A0506de88,0,20687.27477333171132699666737,25,20687.27477333171132699666737,0,20687.27477333171132699666737,36,,11,0x77e829FFF18C14AD9bb88963acB0010A0506de88
0,1,vault,25191.80168691896755438883250,1:0x8176b059BD8f63aeB7e20282b12D243b4626E2AE,0,25191.80168691896755438883250,36,25191.80168691896755438883250,0,25191.80168691896755438883250,40,,4,0x8176b059BD8f63aeB7e20282b12D243b4626E2AE
0,1,vault,185622.7937826612471062089137,1:0x849dC56ceCa7Cf55AbF5ec87910DA21c5C7dA581,0,185622.7937826612471062089137,196,185622.7937826612471062089137,0,185622.7937826612471062089137,209,,13,0x849dC56ceCa7Cf55AbF5ec87910DA21c5C7dA581
0,1,vault,4357.883352406503959011643099,1:0x79F4a9ed7a6196c67a2D6BCE8eC55E9F18802018,0,4357.883352406503959011643099,43,4357.883352406503959011643099,0,4357.883352406503959011643099,43,,0,0x79F4a9ed7a6196c67a2D6BCE8eC55E9F18802018
0,1,vault,123599.3671341134447159757949,1:0x7845Ebf66c9575Fc5f5A0dBb9a34a706Ad997a3f,0,123599.3671341134447159757949,94,123599.3671341134447159757949,0,123599.3671341134447159757949,98,,4,0x7845Ebf66c9575Fc5f5A0dBb9a34a706Ad997a3f
0,1,vault,3582.767845538498492034154865,1:0x944d749017053e0D37ec206c9898716A21e0B2E2,0,3582.767845538498492034154865,31,3582.767845538498492034154865,0,3582.767845538498492034154865,35,,4,0x944d749017053e0D37ec206c9898716A21e0B2E2
0,1,vault,0,1:0x774B4Cbc2703cE83fB3b828b7C782d1CD983b04A,0,0,31,0,0,0,34,,3,0x774B4Cbc2703cE83fB3b828b7C782d1CD983b04A
0,1,vault,9536.853633570668575101732349,1:0x93cF0b02D0A2B61551d107378AFf60CEAe40c342,0,9536.853633570668575101732349,20,9536.853633570668575101732349,0,9536.853633570668575101732349,86,,66,0x93cF0b02D0A2B61551d107378AFf60CEAe40c342
0,1,vault,156823.4717552074381519714922,1:0xAD2f9A55518Dba12E8AB069502820923351667C5,0,156823.4717552074381519714922,125,156823.4717552074381519714922,0,156823.4717552074381519714922,171,,46,0xAD2f9A55518Dba12E8AB069502820923351667C5
0,1,vault,0,1:0x864f78037639225b7CD0B6c632F8F187520b480B,0,0,0,0,0,0,1,,1,0x864f78037639225b7CD0B6c632F8F187520b480B
0,1,vault,0,1:0x82e75Cf176C18DCCeF1b05B0F1d89a444a3A1005,0,0,0,0,0,0,1,,1,0x82e75Cf176C18DCCeF1b05B0F1d89a444a3A1005
0,1,vault,3139.998410989418442741406731,1:0xA76436957378bF3812dba0A98E864686086fd0e6,0,3139.998410989418442741406731,29,3139.998410989418442741406731,0,3139.998410989418442741406731,29,,0,0xA76436957378bF3812dba0A98E864686086fd0e6
0,1,vault,0,1:0x8c99c1FF4978790ea496c71bc6e769F1D8691e1C,0,0,1,0,0,0,1,,0,0x8c99c1FF4978790ea496c71bc6e769F1D8691e1C
0,1,vault,0,1:0x8Aa95B71D8e0e1C7949bd84223E0C7911D85171C,0,0,4,0,0,0,4,,0,0x8Aa95B71D8e0e1C7949bd84223E0C7911D85171C
0,1,vault,0,1:0x98b72deBe9BEdCc11aF3f1f5BFAc6994aac43786,0,0,16,0,0,0,16,,0,0x98b72deBe9BEdCc11aF3f1f5BFAc6994aac43786
0,1,vault,2979.625628081858850707555281,1:0x8B2335962111F3CBa6cfC5b2aCD8894635241c3b,0,2979.625628081858850707555281,9,2979.625628081858850707555281,0,2979.625628081858850707555281,38,,29,0x8B2335962111F3CBa6cfC5b2aCD8894635241c3b
0,1,vault,27744.68904562293966567677126,1:0x961Ad224fedDFa468c81acB3A9Cc2cC4731809f4,0,27744.68904562293966567677126,69,27744.68904562293966567677126,0,27744.68904562293966567677126,174,,105,0x961Ad224fedDFa468c81acB3A9Cc2cC4731809f4
